Conventions, G, BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
title, G," ""Annual meteorology since 1988 at the Bush Cabin", UKCEH Edinburgh, Bush Estate, Penicuik, Midlothian," EH26 0QB""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creator, G," ""Mhairi Coyle"""," ""UK Centre for Ecology and Hydrology"""," ""mcoy@ceh.ac.uk""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
observation_station, G, Bush Cabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feature_type, G, Land surface meteorology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2024 06:00,202407030600,47.47,1,08.24,001,08.09,001,7.951,001,100,001,92,1,00.00,001,00.00,001,97.10,001,98.20,001,272,001,01.59,001,,
03/07/2024 06:30,202407030630,64.92,1,08.36,001,08.23,001,8.08,001,98.4,001,90.2,1,00.00,001,00.00,001,97.00,001,98.10,001,279.7,001,02.22,001,,
03/07/2024 07:00,202407030700,108.6,1,08.72,001,08.59,001,8.43,001,97,001,89,1,00.00,001,00.00,001,97.00,001,98.10,001,277.2,001,02.23,001,,
03/07/2024 07:30,202407030730,179.3,1,09.46,001,09.34,001,9.11,001,95,001,87.5,1,00.00,001,00.00,001,97.00,001,98.00,001,273.3,001,02.27,001,,
03/07/2024 08:00,202407030800,193.6,1,10.12,001,10.00,001,9.8,001,91.8,001,85,1,00.00,001,00.02,001,96.90,001,98.00,001,281.4,001,03.15,001,,
03/07/2024 08:30,202407030830,212.9,1,10.65,001,10.51,001,10.36,001,88.2,001,82.8,1,00.00,001,00.00,001,96.90,001,98.00,001,283.5,001,02.70,001,,
03/07/2024 09:00,202407030900,299.9,1,11.09,001,10.95,001,10.82,001,86.9,001,81.8,1,00.00,001,00.00,001,96.90,001,97.90,001,283.7,001,03.59,001,,
03/07/2024 09:30,202407030930,395.8,1,11.71,001,11.57,001,11.41,001,84.6,001,79.81,1,00.00,001,00.00,001,96.90,001,97.90,001,285.8,001,03.72,001,,
03/07/2024 10:00,202407031000,380,1,12.21,001,12.05,001,11.97,001,83.8,001,78.84,1,00.00,001,00.00,001,96.80,001,97.90,001,292.7,001,03.34,001,,
03/07/2024 10:30,202407031030,267.6,1,11.98,001,11.82,001,11.78,001,85.5,001,80.5,1,00.00,001,00.00,001,96.80,001,97.90,001,283.1,001,03.37,001,,
03/07/2024 11:00,202407031100,348.2,1,12.29,001,12.14,001,12.05,001,85.7,001,80.9,1,00.00,001,00.00,001,96.80,001,97.80,001,274.5,001,03.99,001,,
03/07/2024 11:30,202407031130,524,1,12.94,001,12.82,001,12.69,001,84.5,001,79.75,1,00.00,001,00.00,001,96.70,001,97.80,001,279.2,001,04.46,001,,
03/07/2024 12:00,202407031200,537.1,1,12.80,001,12.55,001,12.66,001,93.1,001,85.3,1,00.00,001,00.00,001,96.70,001,97.80,001,274.6,001,03.88,001,,
03/07/2024 12:30,202407031230,441.2,1,12.68,001,12.51,001,12.39,001,99.1,001,90.4,1,00.00,001,00.00,001,96.70,001,97.70,001,273.4,001,03.93,001,,
03/07/2024 13:00,202407031300,587.9,1,13.33,001,13.16,001,13,001,97.3,001,88.9,1,00.00,001,00.00,001,96.60,001,97.70,001,278,001,03.82,001,,
03/07/2024 13:30,202407031330,351,1,13.38,001,13.17,001,13.14,001,97.8,001,88.9,1,00.00,001,00.00,001,96.60,001,97.70,001,276.6,001,03.86,001,,
03/07/2024 14:00,202407031400,212.1,1,13.38,001,13.10,001,13.22,001,100,102,92.8,1,00.50,001,00.01,001,96.60,001,97.60,001,285.5,001,02.65,001,,
03/07/2024 14:30,202407031430,339.9,1,14.11,001,13.94,001,13.68,001,99.8,001,91.7,1,00.00,001,00.01,001,96.50,001,97.60,001,300.1,001,03.21,001,,
03/07/2024 15:00,202407031500,505.3,1,14.71,001,14.55,001,14.3,001,90.4,001,84.8,1,00.00,001,00.00,001,96.50,001,97.60,001,300.6,001,03.50,001,,
03/07/2024 15:30,202407031530,585.6,1,15.17,001,14.91,001,14.86,001,84.2,001,79.51,1,00.00,001,00.00,001,96.50,001,97.50,001,301.8,001,04.10,001,,
03/07/2024 16:00,202407031600,358.7,1,14.08,001,13.79,001,13.91,001,91.4,001,84,1,00.25,001,00.09,001,96.50,001,97.50,001,308,001,03.27,001,,
03/07/2024 16:30,202407031630,396.5,1,13.96,001,13.82,001,13.62,001,84.8,001,80.2,1,00.00,001,00.04,001,96.50,001,97.50,001,310.3,001,03.71,001,,
03/07/2024 17:00,202407031700,385.1,1,13.73,001,13.54,001,13.53,001,83.5,001,78.36,1,00.00,001,00.01,001,96.50,001,97.50,001,308,001,03.52,001,,
03/07/2024 17:30,202407031730,349,1,13.88,001,13.76,001,13.49,001,82,001,77.98,1,00.00,001,00.04,001,96.50,001,97.50,001,312.9,001,03.05,001,,
03/07/2024 18:00,202407031800,165.4,1,13.03,001,12.74,001,12.93,001,86,001,79.9,1,00.00,001,00.12,001,96.40,001,97.50,001,320.4,001,02.39,001,,
03/07/2024 18:30,202407031830,95.1,1,12.02,001,11.79,001,11.82,001,89.7,001,83.9,1,00.50,001,00.32,001,96.40,001,97.50,001,317.5,001,03.13,001,,
03/07/2024 19:00,202407031900,150.4,1,11.85,001,11.69,001,11.4,001,84,001,80.3,1,00.00,001,00.36,001,96.40,001,97.50,001,310.8,001,03.30,001,,
03/07/2024 19:30,202407031930,41.96,1,11.33,001,11.14,001,11.06,001,82.2,001,77.78,1,00.00,001,00.00,001,96.40,001,97.50,001,307.8,001,03.14,001,,
03/07/2024 20:00,202407032000,19.78,1,10.65,001,10.36,001,10.53,001,83.4,001,78.2,1,00.50,001,00.51,001,96.40,001,97.50,001,313.1,001,03.96,001,,
03/07/2024 20:30,202407032030,16.45,1,08.26,001,07.99,001,8.2,001,94.6,001,86.4,1,00.00,001,02.05,001,96.40,001,97.60,001,331.3,001,02.05,001,,
03/07/2024 21:00,202407032100,0.02,1,08.07,001,07.91,001,7.782,001,90.4,001,84.4,1,00.00,001,00.01,001,96.40,001,97.60,001,312.5,001,03.11,001,,
03/07/2024 21:30,202407032130,0.02,1,08.18,001,08.02,001,7.95,001,89.7,001,83.7,1,00.00,001,00.00,001,96.50,001,97.60,001,307.6,001,03.32,001,,
03/07/2024 22:00,202407032200,0.02,1,08.24,001,08.09,001,8.04,001,89.8,001,83.6,1,00.00,001,00.00,001,96.50,001,97.60,001,311.5,001,03.40,001,,
03/07/2024 22:30,202407032230,0.02,1,08.31,001,08.14,001,8.09,001,91.6,001,85.3,1,00.00,001,00.00,001,96.50,001,97.60,001,315.1,001,02.85,001,,
03/07/2024 23:00,202407032300,0.02,1,08.21,001,08.05,001,7.981,001,90.5,001,84.2,1,00.00,001,00.00,001,96.50,001,97.60,001,319.5,001,02.95,001,,
03/07/2024 23:30,202407032330,0.02,1,08.23,001,08.05,001,8,001,90.1,001,83.9,1,00.00,001,00.00,001,96.50,001,97.60,001,316.1,001,02.77,001,,
04/07/2024 00:00,202407040000,0.02,1,08.04,001,07.86,001,7.818,001,90.6,001,84.3,1,00.00,001,00.00,001,96.50,001,97.60,001,327,001,02.42,001,,
04/07/2024 00:30,202407040030,0.02,1,08.21,001,08.05,001,7.947,001,89.4,001,83.5,1,00.25,001,00.00,001,96.50,001,97.60,001,326.4,001,02.87,001,,
04/07/2024 01:00,202407040100,0.02,1,08.37,001,08.22,001,8.13,001,87.3,001,82,1,00.00,001,00.00,001,96.50,001,97.60,001,323.9,001,03.29,001,,
04/07/2024 01:30,202407040130,0.02,1,08.35,001,08.19,001,8.11,001,85.8,001,80.9,1,00.00,001,00.00,001,96.50,001,97.60,001,318.8,001,03.07,001,,
04/07/2024 02:00,202407040200,0.02,1,08.35,001,08.17,001,8.14,001,86.7,001,81.7,1,00.00,001,00.00,001,96.50,001,97.60,001,318.6,001,03.15,001,,
04/07/2024 02:30,202407040230,0.02,1,08.48,001,08.33,001,8.24,001,88.8,001,83.8,1,00.00,001,00.00,001,96.50,001,97.60,001,311.6,001,03.54,001,,
04/07/2024 03:00,202407040300,0.02,1,08.49,001,08.31,001,8.29,001,89.9,001,84.6,1,00.00,001,00.00,001,96.50,001,97.60,001,317.3,001,02.89,001,,
04/07/2024 03:30,202407040330,0.02,1,08.54,001,08.38,001,8.28,001,90.2,001,84.7,1,00.00,001,00.00,001,96.50,001,97.60,001,314.9,001,03.03,001,,
04/07/2024 04:00,202407040400,6.628,1,08.63,001,08.46,001,8.41,001,88.9,001,83.4,1,00.00,001,00.00,001,96.50,001,97.60,001,318.7,001,03.15,001,,
04/07/2024 04:30,202407040430,20.81,1,08.52,001,08.38,001,8.26,001,87.2,001,82.1,1,00.00,001,00.00,001,96.50,001,97.60,001,310.7,001,03.12,001,,
04/07/2024 05:00,202407040500,31.96,1,08.71,001,08.55,001,8.46,001,85.1,001,80.3,1,00.00,001,00.00,001,96.50,001,97.60,001,308.9,001,03.31,001,,
04/07/2024 05:30,202407040530,113.8,1,09.18,001,08.99,001,8.89,001,83.1,001,78.63,1,00.00,001,00.00,001,96.50,001,97.60,001,303,001,04.76,001,,
04/07/2024 06:00,202407040600,208.8,1,09.50,001,09.26,001,9.18,001,81.7,001,77.43,1,00.00,001,00.00,001,96.50,001,97.60,001,306.1,001,03.87,001,,
04/07/2024 06:30,202407040630,269.7,1,09.82,001,09.60,001,9.53,001,80.4,001,76.1,1,00.00,001,00.00,001,96.50,001,97.50,001,301.8,001,04.70,001,,
04/07/2024 07:00,202407040700,282.1,1,09.91,001,09.64,001,9.69,001,83.5,001,78.63,1,00.25,001,00.21,001,96.50,001,97.50,001,302.3,001,04.58,001,,
04/07/2024 07:30,202407040730,399.4,1,10.00,001,09.83,001,9.61,001,84.5,001,80.4,1,00.00,001,00.46,001,96.40,001,97.50,001,302.3,001,05.09,001,,
04/07/2024 08:00,202407040800,495.3,1,10.72,001,10.54,001,10.38,001,79.5,001,75.55,1,00.00,001,00.00,001,96.40,001,97.50,001,301.6,001,05.04,001,,
04/07/2024 08:30,202407040830,607.9,1,11.27,001,11.12,001,10.93,001,77.86,001,74.1,1,00.00,001,00.00,001,96.40,001,97.50,001,300.7,001,05.50,001,,
04/07/2024 09:00,202407040900,641.7,1,11.91,001,11.74,001,11.62,001,72.73,001,69.19,1,00.00,001,00.00,001,96.40,001,97.50,001,302.9,001,05.44,001,,
04/07/2024 09:30,202407040930,602.1,1,12.28,001,12.12,001,11.98,001,69.17,001,66.12,1,00.00,001,00.00,001,96.40,001,97.50,001,311.4,001,04.16,001,,
04/07/2024 10:00,202407041000,708.4,1,13.21,001,13.04,001,12.86,001,64.32,001,63.11,1,00.00,001,00.00,001,96.40,001,97.50,001,315.3,001,03.25,001,,
04/07/2024 10:30,202407041030,729.4,1,12.38,001,12.19,001,12.1,001,71.24,001,69.89,1,00.00,001,00.14,001,96.50,001,97.50,001,317.8,001,03.60,001,,
04/07/2024 11:00,202407041100,728.5,1,12.57,001,12.40,001,12.28,001,69.33,001,68.15,1,00.00,001,00.12,001,96.50,001,97.50,001,310.5,001,04.38,001,,
04/07/2024 11:30,202407041130,728.8,1,12.91,001,12.78,001,12.57,001,67,001,66.12,1,00.00,001,00.06,001,96.50,001,97.60,001,315.6,001,03.75,001,,
04/07/2024 12:00,202407041200,733.3,1,12.04,001,11.91,001,11.73,001,69.34,001,68.35,1,00.00,001,00.25,001,96.50,001,97.60,001,318.2,001,04.04,001,,
04/07/2024 12:30,202407041230,849,1,13.11,001,13.02,001,12.77,001,66.38,001,65.55,1,00.00,001,00.02,001,96.50,001,97.60,001,322.7,001,03.69,001,,
04/07/2024 13:00,202407041300,605.6,1,12.19,001,11.96,001,11.99,001,72.93,001,71.28,1,00.00,001,00.22,001,96.50,001,97.60,001,320.5,001,04.18,001,,
04/07/2024 13:30,202407041330,836,1,12.53,001,12.45,001,12.17,001,69.44,001,68.6,1,00.00,001,00.14,001,96.50,001,97.60,001,309.5,001,04.82,001,,
04/07/2024 14:00,202407041400,794.4,1,13.31,001,13.20,001,12.99,001,64.28,001,63.38,1,00.00,001,00.00,001,96.50,001,97.60,001,315,001,04.32,001,,
04/07/2024 14:30,202407041430,640.1,1,12.50,001,12.27,001,12.17,001,68.2,001,67.24,1,00.00,001,00.51,001,96.60,001,97.60,001,313,001,04.51,001,,
04/07/2024 15:00,202407041500,582.3,1,13.18,001,12.99,001,12.91,001,62.93,001,61.83,1,00.00,001,00.07,001,96.60,001,97.60,001,310.8,001,04.66,001,,
04/07/2024 15:30,202407041530,606.3,1,13.27,001,13.01,001,13,001,62.21,001,61.06,1,00.00,001,00.00,001,96.60,001,97.70,001,311.5,001,04.47,001,,
04/07/2024 16:00,202407041600,361.1,1,11.91,001,11.73,001,11.7,001,70.04,001,68.64,1,00.00,001,00.00,001,96.60,001,97.70,001,303.1,001,04.28,001,,
04/07/2024 16:30,202407041630,523.7,1,12.62,001,12.52,001,12.3,001,67.17,001,66.32,1,00.00,001,00.00,001,96.60,001,97.70,001,309.6,001,03.91,001,,
04/07/2024 17:00,202407041700,475,1,12.61,001,12.47,001,12.36,001,66.01,001,64.7,1,00.00,001,00.00,001,96.60,001,97.70,001,303,001,04.77,001,,
04/07/2024 17:30,202407041730,181.6,1,11.83,001,11.64,001,11.65,001,71.24,001,69.9,1,00.00,001,00.04,001,96.60,001,97.70,001,300.8,001,04.80,001,,
04/07/2024 18:00,202407041800,217.1,1,11.77,001,11.63,001,11.47,001,69.66,001,68.82,1,00.00,001,00.06,001,96.60,001,97.70,001,300,001,04.91,001,,
04/07/2024 18:30,202407041830,97.4,1,11.17,001,10.92,001,11.01,001,73.09,001,71.5,1,00.25,001,00.25,001,96.60,001,97.70,001,302.8,001,05.48,001,,
04/07/2024 19:00,202407041900,162.2,1,10.42,001,10.25,001,10.04,001,84,001,81.1,1,00.25,001,01.17,001,96.60,001,97.70,001,302.8,001,04.50,001,,
04/07/2024 19:30,202407041930,45.51,1,10.38,001,10.24,001,10.11,001,77.75,001,75.52,1,00.00,001,00.02,001,96.60,001,97.70,001,302.6,001,05.75,001,,
04/07/2024 20:00,202407042000,38.19,1,10.44,001,10.29,001,10.2,001,74.34,001,72.39,1,00.00,001,00.00,001,96.60,001,97.70,001,300.8,001,05.64,001,,
04/07/2024 20:30,202407042030,25.21,1,10.34,001,10.18,001,10.11,001,75.78,001,73.85,1,00.00,001,00.00,001,96.60,001,97.70,001,297,001,04.07,001,,
04/07/2024 21:00,202407042100,0.02,1,10.08,001,09.91,001,9.87,001,77.77,001,75.85,1,00.00,001,00.00,001,96.60,001,97.70,001,297.6,001,04.11,001,,
04/07/2024 21:30,202407042130,0.02,1,10.06,001,09.91,001,9.83,001,76.97,001,75.21,1,00.00,001,00.00,001,96.60,001,97.70,001,301.6,001,04.58,001,,
04/07/2024 22:00,202407042200,0.02,1,10.08,001,09.92,001,9.87,001,77.09,001,75.19,1,00.00,001,00.00,001,96.60,001,97.70,001,304.3,001,04.88,001,,
04/07/2024 22:30,202407042230,0.02,1,09.52,001,09.34,001,9.32,001,80.7,001,78.59,1,00.00,001,00.14,001,96.60,001,97.70,001,300.1,001,04.38,001,,
04/07/2024 23:00,202407042300,0.02,1,09.69,001,09.52,001,9.46,001,78.77,001,76.74,1,00.00,001,00.04,001,96.60,001,97.70,001,299.4,001,04.00,001,,
04/07/2024 23:30,202407042330,0.02,1,09.79,001,09.62,001,9.59,001,80.1,001,77.8,1,00.00,001,00.15,001,96.60,001,97.70,001,298.4,001,05.62,001,,
05/07/2024 00:00,202407050000,0.02,1,09.60,001,09.46,001,9.32,001,82.5,001,79.92,1,00.25,001,00.21,001,96.60,001,97.70,001,298.3,001,05.11,001,,
05/07/2024 00:30,202407050030,0.02,1,09.72,001,09.57,001,9.51,001,80.4,001,77.64,1,00.00,001,00.00,001,96.50,001,97.60,001,298.3,001,05.67,001,,
05/07/2024 01:00,202407050100,0.02,1,09.65,001,09.51,001,9.45,001,81.9,001,79.24,1,00.00,001,00.00,001,96.50,001,97.60,001,295.9,001,05.08,001,,
05/07/2024 01:30,202407050130,0.02,1,09.66,001,09.53,001,9.44,001,81.7,001,79.07,1,00.00,001,00.00,001,96.50,001,97.60,001,296.2,001,05.57,001,,
05/07/2024 02:00,202407050200,0.02,1,09.72,001,09.58,001,9.51,001,81,001,78.3,1,00.00,001,00.00,001,96.50,001,97.60,001,297.8,001,05.69,001,,
05/07/2024 02:30,202407050230,0.02,1,09.77,001,09.64,001,9.54,001,81.9,001,79.24,1,00.00,001,00.00,001,96.50,001,97.50,001,297.6,001,06.19,001,,
05/07/2024 03:00,202407050300,0.02,1,09.88,001,09.74,001,9.67,001,83.7,001,80.9,1,00.00,001,00.00,001,96.50,001,97.60,001,298.8,001,06.13,001,,
05/07/2024 03:30,202407050330,0.02,1,09.79,001,09.60,001,9.61,001,88.8,001,84.1,1,00.00,001,00.00,001,96.50,001,97.60,001,301,001,05.10,001,,
05/07/2024 04:00,202407050400,5.295,1,09.87,001,09.73,001,9.61,001,90.1,001,84.8,1,00.00,001,00.00,001,96.50,001,97.60,001,303.1,001,05.23,001,,
05/07/2024 04:30,202407050430,12.24,1,09.96,001,09.81,001,9.72,001,90.3,001,84.9,1,00.00,001,00.00,001,96.50,001,97.60,001,302.3,001,05.08,001,,
05/07/2024 05:00,202407050500,19.6,1,09.77,001,09.58,001,9.53,001,90.4,001,85,1,00.00,001,00.00,001,96.50,001,97.60,001,313.8,001,02.53,001,,
05/07/2024 05:30,202407050530,79.05,1,10.05,001,09.85,001,9.74,001,90.1,001,85.1,1,00.00,001,00.00,001,96.60,001,97.70,001,304.9,001,02.76,001,,
05/07/2024 06:00,202407050600,192,1,10.60,001,10.34,001,10.25,001,85.2,001,81.1,1,00.00,001,00.00,001,96.60,001,97.60,001,307.4,001,03.24,001,,
05/07/2024 06:30,202407050630,266.2,1,11.10,001,10.83,001,10.76,001,82.3,001,79.18,1,00.00,001,00.00,001,96.60,001,97.70,001,312.3,001,03.03,001,,
05/07/2024 07:00,202407050700,266.8,1,11.45,001,11.24,001,11.16,001,80.7,001,77.79,1,00.00,001,00.00,001,96.60,001,97.70,001,320.4,001,03.09,001,,
05/07/2024 07:30,202407050730,201.1,1,11.71,001,11.50,001,11.49,001,79.21,001,76.6,1,00.00,001,00.00,001,96.70,001,97.70,001,318.9,001,02.19,001,,
05/07/2024 08:00,202407050800,310.1,1,11.87,001,11.71,001,11.53,001,78.13,001,76.15,1,00.00,001,00.00,001,96.70,001,97.80,001,317.7,001,02.60,001,,
05/07/2024 08:30,202407050830,484.4,1,12.80,001,12.63,001,12.43,001,72.15,001,70.99,1,00.00,001,00.00,001,96.70,001,97.80,001,317.7,001,02.70,001,,
05/07/2024 09:00,202407050900,447.5,1,13.21,001,13.00,001,12.96,001,69.65,001,68.18,1,00.00,001,00.00,001,96.70,001,97.80,001,326.1,001,02.72,001,,
05/07/2024 09:30,202407050930,559,1,13.37,001,13.18,001,13.08,001,70.97,001,69.64,1,00.00,001,00.00,001,96.70,001,97.80,001,306.4,001,03.58,001,,
05/07/2024 10:00,202407051000,642.1,1,14.10,001,13.91,001,13.77,001,66.61,001,65.69,1,00.00,001,00.00,001,96.70,001,97.80,001,314.6,001,03.03,001,,
05/07/2024 10:30,202407051030,547.8,1,13.95,001,13.80,001,13.61,001,68.67,001,67.7,1,00.00,001,00.00,001,96.80,001,97.80,001,312.5,001,02.92,001,,
05/07/2024 11:00,202407051100,591.3,1,14.21,001,13.98,001,13.98,001,67.55,001,66.17,1,00.00,001,00.00,001,96.80,001,97.80,001,317.1,001,03.26,001,,
05/07/2024 11:30,202407051130,815,1,13.96,001,13.87,001,13.58,001,70.62,001,69.94,1,00.00,001,00.00,001,96.80,001,97.90,001,299.9,001,03.98,001,,
05/07/2024 12:00,202407051200,736.3,1,14.28,001,14.10,001,14.03,001,68.86,001,67.58,1,00.00,001,00.00,001,96.80,001,97.90,001,301.8,001,03.80,001,,
05/07/2024 12:30,202407051230,656.4,1,13.85,001,13.68,001,13.56,001,71.52,001,70.46,1,00.00,001,00.00,001,96.80,001,97.90,001,307.5,001,03.85,001,,
05/07/2024 13:00,202407051300,570.6,1,13.58,001,13.40,001,13.3,001,75.77,001,74.36,1,00.00,001,00.00,001,96.90,001,97.90,001,314.3,001,03.06,001,,
05/07/2024 13:30,202407051330,562.5,1,13.56,001,13.39,001,13.29,001,71.9,001,70.5,1,00.00,001,00.00,001,96.80,001,97.90,001,301.7,001,04.08,001,,
05/07/2024 14:00,202407051400,430.3,1,12.88,001,12.71,001,12.63,001,75.96,001,74.32,1,00.00,001,00.00,001,96.80,001,97.90,001,301.8,001,03.95,001,,
05/07/2024 14:30,202407051430,651.6,1,14.25,001,14.06,001,13.96,001,68.89,001,67.84,1,00.00,001,00.00,001,96.80,001,97.90,001,304.9,001,03.97,001,,
05/07/2024 15:00,202407051500,318,1,13.32,001,13.13,001,13.11,001,71.22,001,69.64,1,00.00,001,00.00,001,96.90,001,97.90,001,307.9,001,03.23,001,,
05/07/2024 15:30,202407051530,387.6,1,13.69,001,13.50,001,13.42,001,68.45,001,67.21,1,00.00,001,00.00,001,96.80,001,97.90,001,307.1,001,03.17,001,,
05/07/2024 16:00,202407051600,476.9,1,14.08,001,13.90,001,13.78,001,67.06,001,66.08,1,00.00,001,00.00,001,96.80,001,97.90,001,303.6,001,02.97,001,,
05/07/2024 16:30,202407051630,355,1,14.05,001,13.84,001,13.79,001,65.25,001,64.14,1,00.00,001,00.00,001,96.80,001,97.90,001,305.4,001,02.50,001,,
05/07/2024 17:00,202407051700,303.4,1,13.86,001,13.67,001,13.6,001,62.81,001,61.65,1,00.00,001,00.00,001,96.80,001,97.80,001,298.9,001,03.06,001,,
05/07/2024 17:30,202407051730,209.7,1,13.55,001,13.34,001,13.34,001,61.33,001,60,1,00.00,001,00.00,001,96.80,001,97.80,001,301,001,02.80,001,,
05/07/2024 18:00,202407051800,171.8,1,13.20,001,12.97,001,13,001,62.37,001,60.91,1,00.00,001,00.00,001,96.80,001,97.80,001,306.6,001,02.43,001,,
05/07/2024 18:30,202407051830,129,1,12.82,001,12.59,001,12.63,001,65.74,001,64.23,1,00.00,001,00.00,001,96.70,001,97.80,001,309.5,001,02.31,001,,
05/07/2024 19:00,202407051900,92.6,1,12.40,001,12.18,001,12.19,001,68.39,001,67.01,1,00.00,001,00.00,001,96.70,001,97.80,001,303.1,001,02.40,001,,
05/07/2024 19:30,202407051930,58.1,1,12.05,001,11.81,001,11.85,001,71.32,001,70.06,1,00.00,001,00.00,001,96.70,001,97.80,001,300.8,001,01.69,001,,
05/07/2024 20:00,202407052000,35.19,1,11.68,001,11.38,001,11.48,001,75.76,001,74.5,1,00.00,001,00.00,001,96.70,001,97.80,001,307.7,001,01.06,001,,
05/07/2024 20:30,202407052030,20.84,1,11.39,001,11.07,001,11.08,001,77.55,001,76.47,1,00.00,001,00.00,001,96.70,001,97.80,001,257.3,001,00.60,001,,
05/07/2024 21:00,202407052100,0.02,1,11.02,001,10.61,001,10.7,001,77.59,001,76.65,1,00.00,001,00.00,001,96.70,001,97.80,001,279.4,001,00.41,001,,
05/07/2024 21:30,202407052130,0.02,1,10.44,001,10.04,001,10.19,001,80.5,001,78.82,1,00.00,001,00.00,001,96.70,001,97.80,001,285.4,001,00.49,001,,
05/07/2024 22:00,202407052200,0.02,1,10.10,001,09.70,001,9.81,001,83.1,001,81.3,1,00.00,001,00.00,001,96.70,001,97.80,001,285,001,00.57,001,,
05/07/2024 22:30,202407052230,0.02,1,09.56,001,09.19,001,9.3,001,87.1,001,83.6,1,00.00,001,00.00,001,96.70,001,97.80,001,292,001,00.76,001,,
05/07/2024 23:00,202407052300,0.02,1,09.01,001,08.67,001,8.79,001,92.6,001,86.1,1,00.00,001,00.00,001,96.70,001,97.80,001,289.1,001,00.99,001,,
05/07/2024 23:30,202407052330,0.02,1,08.49,001,08.18,001,8.24,001,95.7,001,87.9,1,00.00,001,00.00,001,96.60,001,97.70,001,281.1,001,01.13,001,,
06/07/2024 00:00,202407060000,0.02,1,08.23,001,07.96,001,7.973,001,96.5,001,88.9,1,00.00,001,00.00,001,96.60,001,97.70,001,254.9,001,01.15,001,,
06/07/2024 00:30,202407060030,0.02,1,08.30,001,08.08,001,8,001,96.6,001,89.2,1,00.00,001,00.00,001,96.60,001,97.70,001,269.4,001,01.39,001,,
06/07/2024 01:00,202407060100,0.02,1,08.60,001,08.42,001,8.28,001,94.4,001,87.5,1,00.00,001,00.00,001,96.60,001,97.70,001,291.1,001,01.66,001,,
06/07/2024 01:30,202407060130,0.02,1,09.00,001,08.83,001,8.64,001,92,001,85.6,1,00.00,001,00.00,001,96.50,001,97.70,001,295.3,001,01.47,001,,
06/07/2024 02:00,202407060200,0.02,1,09.14,001,08.90,001,8.89,001,89.5,001,83.7,1,00.00,001,00.00,001,96.50,001,97.60,001,296.3,001,01.18,001,,
06/07/2024 02:30,202407060230,0.02,1,08.53,001,08.22,001,8.33,001,91.3,001,85.1,1,00.00,001,00.00,001,96.50,001,97.60,001,291.1,001,00.85,001,,
06/07/2024 03:00,202407060300,0.02,1,07.86,001,07.52,001,7.69,001,96.4,001,88.2,1,00.00,001,00.00,001,96.50,001,97.60,001,293.3,001,00.92,001,,
06/07/2024 03:30,202407060330,0.02,1,07.91,001,07.65,001,7.633,001,98.7,001,90.8,1,00.00,001,00.00,001,96.40,001,97.60,001,320.9,001,01.11,001,,
06/07/2024 04:00,202407060400,7.32,1,08.02,001,07.80,001,7.672,001,98.1,001,90.7,1,00.00,001,00.00,001,96.40,001,97.60,001,325.7,001,01.24,001,,
06/07/2024 04:30,202407060430,23.63,1,08.11,001,07.92,001,7.76,001,96.4,001,89.1,1,00.00,001,00.00,001,96.40,001,97.50,001,323.2,001,01.43,001,,
06/07/2024 05:00,202407060500,44.15,1,08.44,001,08.23,001,8.07,001,94.5,001,87.4,1,00.00,001,00.00,001,96.40,001,97.50,001,319.4,001,01.20,001,,
06/07/2024 05:30,202407060530,128.1,1,09.15,001,08.85,001,8.71,001,93.2,001,86.7,1,00.00,001,00.00,001,96.40,001,97.50,001,313.2,001,01.50,001,,
06/07/2024 06:00,202407060600,159.2,1,09.34,001,09.05,001,9.03,001,92.8,001,86.3,1,00.00,001,00.00,001,96.40,001,97.50,001,337.8,001,01.25,001,,
06/07/2024 06:30,202407060630,105.5,1,09.32,001,09.09,001,9.09,001,92.2,001,85.5,1,00.00,001,00.00,001,96.40,001,97.50,001,325.5,001,01.41,001,,
06/07/2024 07:00,202407060700,108.6,1,09.47,001,09.28,001,9.13,001,91.3,001,85.1,1,00.00,001,00.00,001,96.40,001,97.50,001,340.7,001,01.03,001,,
06/07/2024 07:30,202407060730,183.8,1,10.12,001,09.96,001,9.75,001,88.2,001,82.8,1,00.00,001,00.00,001,96.50,001,97.50,001,338.1,001,01.36,001,,
06/07/2024 08:00,202407060800,191.9,1,10.72,001,10.53,001,10.4,001,84.9,001,80.2,1,00.00,001,00.00,001,96.50,001,97.50,001,353.1,001,01.38,001,,
06/07/2024 08:30,202407060830,237.1,1,11.15,001,10.99,001,10.83,001,82.4,001,77.78,1,00.00,001,00.00,001,96.50,001,97.50,001,359.7,001,01.67,001,,
06/07/2024 09:00,202407060900,330.9,1,12.06,001,11.91,001,11.74,001,79.9,001,75.77,1,00.00,001,00.00,001,96.50,001,97.50,001,19.24,001,01.36,001,,
06/07/2024 09:30,202407060930,274.8,1,12.04,001,11.88,001,11.69,001,79.21,001,75.08,1,00.00,001,00.00,001,96.50,001,97.60,001,30.26,001,01.12,001,,
